transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Mitcham Road, Croydon, CR0",2.0,2,400000.0,,,2 bedroom apartment for sale,apartment,CR0,,omt,https://www.onthemarket.com/details/13234393/,2023-05-20
sales,"Magpie Close, Enfield, Middlesex, EN1",,1,140000.0,,,Studio for sale,Studio,EN1,,omt,https://www.onthemarket.com/details/13198235/,2023-05-20
sales,"Cranley Gardens,N13",2.0,1,525000.0,,,2 bedroom flat for sale,flat,"Gardens,N13",,omt,https://www.onthemarket.com/details/11949095/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"SunnyCroft Gardens, Upminster, RM14",4.0,2,625000.0,,,4 bedroom detached house for sale,detached,RM14,,omt,https://www.onthemarket.com/details/13234336/,2023-05-20
sales,"Bromyard Avenue, London",2.0,2,430000.0,,,2 bedroom apartment for sale,apartment,London,,omt,https://www.onthemarket.com/details/11880597/,2023-05-20
sales,Northolt,1.0,1,250000.0,,,1 bedroom flat for sale,flat,Northolt,,omt,https://www.onthemarket.com/details/12096636/,2023-05-20
sales,"Oak Hill Park, London, NW3",3.0,2,1800000.0,,,3 bedroom flat for sale,flat,NW3,,omt,https://www.onthemarket.com/details/13234316/,2023-05-20
sales,"Matlock Road, London",2.0,1,400000.0,,,2 bedroom ground floor maisonette for sale,maisonette,London,,omt,https://www.onthemarket.com/details/13234277/,2023-05-20
sales,"a Northumberland Park, London",1.0,1,300000.0,,,1 bedroom flat for sale,flat,London,,omt,https://www.onthemarket.com/details/13234270/,2023-05-20
sales,"Doreen Avenue, London NW9",2.0,,335000.0,,,2 bedroom maisonette for sale,maisonette,NW9,,omt,https://www.onthemarket.com/details/13234268/,2023-05-20
sales,"Sandy Lane, Northwood, HA6",7.0,6,3000000.0,,,7 bedroom detached house for sale,detached,HA6,Fine & Country - Harrow & Pinner,omt,https://www.onthemarket.com/details/12771140/,> 14 days
sales,"Linwood Crescent, EN1",1.0,1,265000.0,,,1 bedroom flat for sale,flat,EN1,Two Six Estates - Palmers Green,omt,https://www.onthemarket.com/details/13234261/,2023-05-20
sales,"Stanley Road, Hornchurch, Essex",3.0,1,525000.0,,,3 bedroom semi-detached bungalow for sale,semi-detached,Essex,,omt,https://www.onthemarket.com/details/12445532/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Glengarry Road, East Dulwich, London, SE22",6.0,2,1500000.0,,,6 bedroom semi-detached house for sale,semi-detached,SE22,,omt,https://www.onthemarket.com/details/13234232/,2023-05-20
sales,"Aylesford Avenue, Beckenham",4.0,1,600000.0,,,4 bedroom terraced house for sale,terraced,Beckenham,,omt,https://www.onthemarket.com/details/13234223/,2023-05-20
sales,"Amphion House, 5 Thunderer Walk, Royal Arsenal Riverside, London, SE18",3.0,2,600000.0,,,3 bedroom flat for sale,flat,SE18,,omt,https://www.onthemarket.com/details/13234221/,2023-05-20
sales,"Limes Avenue, Chigwell, Essex",2.0,1,250000.0,,,2 bedroom flat for sale,flat,Essex,,omt,https://www.onthemarket.com/details/13234211/,2023-05-20
sales,"Mirbeck Court, 4 Tulett Avenue, London N20 0FF",2.0,,580000.0,,,2 bedroom flat for sale,flat,0FF,,omt,https://www.onthemarket.com/details/13234193/,2023-05-20
sales,"Northfields Road, Acton, W3",3.0,1,775000.0,,,3 bedroom house for sale,house,W3,,omt,https://www.onthemarket.com/details/13234189/,2023-05-20
sales,"Isabella Mews, Hackney",2.0,2,800000.0,,,2 bedroom townhouse for sale,,Hackney,,omt,https://www.onthemarket.com/details/13234185/,2023-05-20
sales,"Pepys Rd, New Cross, SE14",5.0,2,1630000.0,,,5 bedroom semi-detached house for sale,semi-detached,SE14,,omt,https://www.onthemarket.com/details/13234167/,2023-05-20
sales,"Woodhall Lane, South Oxhey, Hertfordshire, WD19",3.0,1,375000.0,,,3 bedroom semi-detached house for sale,semi-detached,WD19,,omt,https://www.onthemarket.com/details/13032159/,2023-05-20
sales,"Meadway, New Barnet, Hertfordshire, EN5",3.0,2,650000.0,,,3 bedroom bungalow for sale,,EN5,,omt,https://www.onthemarket.com/details/13234141/,2023-05-20
sales,"Gladstone Road, Buckhurst Hill, IG9",3.0,1,550000.0,,,3 bedroom terraced house for sale,terraced,IG9,,omt,https://www.onthemarket.com/details/13234122/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Regent House, Lombard Road, SW11",2.0,2,700000.0,,,2 bedroom apartment for sale,apartment,SW11,,omt,https://www.onthemarket.com/details/13234121/,2023-05-20
sales,"Riverside Close, Upper Clapton, London, E5",1.0,1,325000.0,,,1 bedroom flat for sale,flat,E5,,omt,https://www.onthemarket.com/details/13234118/,2023-05-20
sales,"Brookdale Avenue, Upminster, RM14",3.0,1,650000.0,,,3 bedroom semi-detached house for sale,semi-detached,RM14,,omt,https://www.onthemarket.com/details/11536838/,2023-05-20
sales,"Albert Mansions, Albert Bridge Road, London, SW11",4.0,2,1400000.0,,,4 bedroom apartment for sale,apartment,SW11,,omt,https://www.onthemarket.com/details/10361128/,2023-05-20
sales,"The Grange, The Knoll, Ealing, W13",2.0,2,575000.0,,,2 bedroom apartment for sale,apartment,W13,,omt,https://www.onthemarket.com/details/13234080/,2023-05-20
sales,"Rockways, Arkley, Hertfordshire, EN5",5.0,2,1400000.0,,,5 bedroom detached house for sale,detached,EN5,,omt,https://www.onthemarket.com/details/11387706/,2023-05-20
sales,"Chelsea Harbour, London",2.0,2,950000.0,,,2 bedroom apartment for sale,apartment,London,,omt,https://www.onthemarket.com/details/13233848/,2023-05-20
sales,"The Bishops Avenue, N2",7.0,8,7000000.0,,,7 bedroom detached house for sale,detached,N2,Glentree Estates - London,omt,https://www.onthemarket.com/details/12899927/,> 14 days
sales,"Whitestone Way, Croydon, CR0",2.0,2,280000.0,,,2 bedroom apartment for sale,apartment,CR0,Truuli - Croydon,omt,https://www.onthemarket.com/details/13233844/,2023-05-20
sales,"Onslow Road, Croydon, CR0",3.0,2,430000.0,,,3 bedroom semi-detached house for sale,semi-detached,CR0,,omt,https://www.onthemarket.com/details/13233843/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Moffat Road, Thornton Heath, CR7",2.0,1,369950.0,,,2 bedroom end of terrace house for sale,house,CR7,,omt,https://www.onthemarket.com/details/11942930/,2023-05-20
sales,"Barclay Road, Croydon, CR0",1.0,1,230000.0,,,1 bedroom apartment for sale,apartment,CR0,,omt,https://www.onthemarket.com/details/13233837/,2023-05-20
sales,"Beverstone Road, Thornton Heath, CR7",3.0,1,475000.0,,,3 bedroom end of terrace house for sale,house,CR7,,omt,https://www.onthemarket.com/details/13233826/,2023-05-20
sales,"Stanford Road, London, SW16",3.0,1,500000.0,,,3 bedroom semi-detached house for sale,semi-detached,SW16,,omt,https://www.onthemarket.com/details/13233815/,2023-05-20
sales,"Campbell Road, Croydon, CR0",2.0,1,110000.0,,,2 bedroom flat for sale,flat,CR0,,omt,https://www.onthemarket.com/details/13233821/,2023-05-20
sales,"Holland Road, Kensal Green, London, NW10",3.0,1,1100000.0,,,3 bedroom end of terrace house for sale,house,NW10,,omt,https://www.onthemarket.com/details/13233798/,2023-05-20
sales,"Roxeth Green Avenue, Harrow, HA2 0QL",3.0,1,650000.0,,,3 bedroom end of terrace house for sale,house,0QL,,omt,https://www.onthemarket.com/details/13233771/,2023-05-20
sales,"Kent Street, London",4.0,2,499950.0,,,4 bedroom terraced house for sale,terraced,London,,omt,https://www.onthemarket.com/details/13233758/,2023-05-20
sales,"Wooldridge Close , Feltham",2.0,2,265000.0,,,2 bedroom apartment for sale,apartment,Feltham,,omt,https://www.onthemarket.com/details/13233753/,2023-05-20
sales,"Pollards Hill South, London",4.0,2,700000.0,,,4 bedroom house for sale,house,London,,omt,https://www.onthemarket.com/details/13233752/,2023-05-20
sales,"Finchley Road, London, NW11",1.0,1,465000.0,,,1 bedroom flat for sale,flat,NW11,,omt,https://www.onthemarket.com/details/13233738/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Millbrook Gardens, Chadwell Heath, Romford",2.0,1,300000.0,,,2 bedroom maisonette for sale,maisonette,Romford,,omt,https://www.onthemarket.com/details/13233643/,2023-05-20
sales,"Alexander Avenue, NW10",5.0,2,1599950.0,,,5 bedroom detached house for sale,detached,NW10,,omt,https://www.onthemarket.com/details/12419632/,2023-05-20
sales,"Melbourne Road, London",3.0,2,375000.0,,,3 bedroom flat for sale,flat,London,,omt,https://www.onthemarket.com/details/13233614/,2023-05-20
sales,"River Avenue, London",3.0,1,775000.0,,,3 bedroom end of terrace house for sale,house,London,,omt,https://www.onthemarket.com/details/13233608/,2023-05-20
sales,"Winchester Road, London, N9",,1,189000.0,,,Studio for sale,Studio,N9,,omt,https://www.onthemarket.com/details/13233597/,2023-05-20
sales,"Ashbourne Road, Romford",3.0,1,475000.0,,,3 bedroom semi-detached house for sale,semi-detached,Romford,,omt,https://www.onthemarket.com/details/13233591/,2023-05-20
sales,"Lower Addiscombe Road, Croydon, CR0",1.0,1,200000.0,,,1 bedroom flat for sale,flat,CR0,,omt,https://www.onthemarket.com/details/13233581/,2023-05-20
sales,"Heathside SE10, Willow House, Greenwich, London, SE10",1.0,1,370000.0,,,1 bedroom apartment for sale,apartment,SE10,Savills - Canary Wharf New Homes,omt,https://www.onthemarket.com/details/13200256/,< 14 days
sales,"9 Albert Embankment, London",2.0,1,685000.0,,,2 bedroom flat for sale,flat,London,Garton Jones - Nine Elms & Vauxhall,omt,https://www.onthemarket.com/details/13233578/,2023-05-20
sales,"Tower Two, The Corniche, 23 Albert Embankment, London,SE1",3.0,3,1900000.0,,,3 bedroom flat for sale,flat,"London,SE1",,omt,https://www.onthemarket.com/details/12923260/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Pinto Tower, Nine Elms Point, 4 Hebden Place, London SW8",1.0,1,650000.0,,,1 bedroom flat for sale,flat,SW8,,omt,https://www.onthemarket.com/details/13233568/,2023-05-20
sales,"Faulkner Close, Dagenham, RM8",2.0,1,375000.0,,,2 bedroom terraced house for sale,terraced,RM8,,omt,https://www.onthemarket.com/details/13233564/,2023-05-20
sales,"Wallorton Gardens, East Sheen, London",4.0,2,1200000.0,,,4 bedroom end of terrace house for sale,house,London,,omt,https://www.onthemarket.com/details/12944568/,2023-05-20
sales,"Sheen Lane, East Sheen, SW14",2.0,1,300000.0,,,2 bedroom flat for sale,flat,SW14,,omt,https://www.onthemarket.com/details/12962102/,2023-05-20
sales,"Tierney Road, SW2",2.0,1,500000.0,,,2 bedroom flat for sale,flat,SW2,,omt,https://www.onthemarket.com/details/13233521/,2023-05-20
sales,"Leander Road, SW2",2.0,1,450000.0,,,2 bedroom flat for sale,flat,SW2,,omt,https://www.onthemarket.com/details/13233519/,2023-05-20
sales,"Elm Way, Neasden",3.0,2,650000.0,,,3 bedroom end of terrace house for sale,house,Neasden,,omt,https://www.onthemarket.com/details/13233518/,2023-05-20
sales,"Kingfisher Way, Neasden",1.0,1,275000.0,,,1 bedroom flat for sale,flat,Neasden,,omt,https://www.onthemarket.com/details/13233514/,2023-05-20
sales,"317 Barking Road, Barking Road, Barking Road, E13",1.0,1,230000.0,,,1 bedroom flat for sale,flat,E13,,omt,https://www.onthemarket.com/details/13233506/,2023-05-20
sales,"Stokes Road, East Ham, London, E6",2.0,2,375000.0,,,2 bedroom terraced house for sale,terraced,E6,,omt,https://www.onthemarket.com/details/13233504/,2023-05-20
sales,"Longbridge Road, Barking, IG11",1.0,1,240000.0,,,1 bedroom flat for sale,flat,IG11,,omt,https://www.onthemarket.com/details/13233497/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Omnibus House, Redvers Road, London, N22",1.0,1,86250.0,,,1 bedroom apartment for sale,apartment,N22,,omt,https://www.onthemarket.com/details/13233427/,2023-05-20
sales,"Crofton Road, Camberwell, SE5",4.0,1,1450000.0,,,4 bedroom terraced house for sale,terraced,SE5,,omt,https://www.onthemarket.com/details/13233425/,2023-05-20
sales,"Shenley Road, Camberwell, SE5",5.0,2,1800000.0,,,5 bedroom end of terrace house for sale,house,SE5,,omt,https://www.onthemarket.com/details/13233417/,2023-05-20
sales,"Denmark Road, Carshalton",2.0,1,399950.0,,,2 bedroom flat for sale,flat,Carshalton,,omt,https://www.onthemarket.com/details/13233419/,2023-05-20
sales,"Kenbury Street, Camberwell, SE5",3.0,1,575000.0,,,3 bedroom flat for sale,flat,SE5,,omt,https://www.onthemarket.com/details/12837451/,2023-05-20
sales,"Lyndhurst Way, Peckham, SE15",4.0,2,2300000.0,,,4 bedroom terraced house for sale,terraced,SE15,,omt,https://www.onthemarket.com/details/13233412/,2023-05-20
sales,"Riverside Court, North Chingford",1.0,1,159000.0,,,1 bedroom retirement property for sale,,Chingford,,omt,https://www.onthemarket.com/details/13233400/,2023-05-20
sales,"Perrers Road, Brackenbury Village, London W6",2.0,2,1250000.0,,,2 bedroom apartment for sale,apartment,W6,Finlay Brewer - Brook Green & Hammersmith,omt,https://www.onthemarket.com/details/12891330/,> 14 days
sales,"Connaught Avenue, North Chingford",2.0,1,435000.0,,,2 bedroom flat for sale,flat,Chingford,Churchill Estates - North Chingford,omt,https://www.onthemarket.com/details/13233397/,2023-05-20
sales,"Capital Interchange Way, Brentford, TW8",2.0,2,625000.0,,,2 bedroom apartment for sale,apartment,TW8,,omt,https://www.onthemarket.com/details/13233391/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Tennyson Avenue, Twickenham",3.0,2,1200000.0,,,3 bedroom terraced house for sale,terraced,Twickenham,,omt,https://www.onthemarket.com/details/13153396/,2023-05-20
sales,"Hook Lane, Potters Bar EN6",3.0,1,699950.0,,,3 bedroom semi-detached house for sale,semi-detached,EN6,,omt,https://www.onthemarket.com/details/13233387/,2023-05-20
sales,"Holly Road, Twickenham",2.0,1,425000.0,,,2 bedroom apartment for sale,apartment,Twickenham,,omt,https://www.onthemarket.com/details/13233377/,2023-05-20
sales,"Oxford Road, Putney",2.0,1,500000.0,,,2 bedroom apartment for sale,apartment,Putney,,omt,https://www.onthemarket.com/details/13233314/,2023-05-20
sales,Joydens Wood,4.0,3,600000.0,,,4 bedroom semi-detached bungalow for sale,semi-detached,Wood,,omt,https://www.onthemarket.com/details/12626406/,2023-05-20
sales,"Manbey Grove, Stratford, London, E15",3.0,1,650000.0,,,3 bedroom terraced house for sale,terraced,E15,,omt,https://www.onthemarket.com/details/13233243/,2023-05-20
sales,"Mountview Court, Green Lanes, London N8",2.0,1,379995.0,,,2 bedroom flat for sale,flat,N8,,omt,https://www.onthemarket.com/details/13233217/,2023-05-20
sales,"Dukes Court, Mortlake, SW14",2.0,1,895000.0,,,2 bedroom flat for sale,flat,SW14,,omt,https://www.onthemarket.com/details/13150721/,2023-05-20
sales,"Lennox Road, Finsbury Park",3.0,1,800000.0,,,3 bedroom flat for sale,flat,Park,,omt,https://www.onthemarket.com/details/13233190/,2023-05-20
sales,"Hirst Crescent, WEMBLEY",2.0,2,335000.0,,,2 bedroom flat for sale,flat,WEMBLEY,,omt,https://www.onthemarket.com/details/13233183/,2023-05-20
sales,"Regina Road, Finsbury Park",2.0,1,700000.0,,,2 bedroom flat for sale,flat,Park,,omt,https://www.onthemarket.com/details/13233182/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Springhead Road, Erith",3.0,1,400000.0,,,3 bedroom end of terrace house for sale,house,Erith,,omt,https://www.onthemarket.com/details/13233133/,2023-05-20
sales,"Pinfold Road, SW16",3.0,3,550000.0,,,3 bedroom flat for sale,flat,SW16,,omt,https://www.onthemarket.com/details/13233089/,2023-05-20
sales,"Leander Road, SW2",3.0,1,725000.0,,,3 bedroom flat for sale,flat,SW2,,omt,https://www.onthemarket.com/details/13233084/,2023-05-20
sales,"Maplestead Road, SW2",3.0,2,650000.0,,,3 bedroom flat for sale,flat,SW2,,omt,https://www.onthemarket.com/details/13067198/,2023-05-20
sales,"Talma Road, SW2",4.0,2,1250000.0,,,4 bedroom house for sale,house,SW2,,omt,https://www.onthemarket.com/details/13233069/,2023-05-20
sales,"Great North Road, New Barnet",2.0,1,285000.0,,,2 bedroom flat for sale,flat,Barnet,,omt,https://www.onthemarket.com/details/12994581/,2023-05-20
sales,"Southlands Avenue, Orpington",3.0,1,475000.0,,,3 bedroom terraced house for sale,terraced,Orpington,,omt,https://www.onthemarket.com/details/12984158/,2023-05-20
sales,"Westcroft Close, London, NW2",1.0,1,470000.0,,,1 bedroom terraced house for sale,terraced,NW2,Jaffe Properties - West Hampstead,omt,https://www.onthemarket.com/details/13132531/,2023-05-19
sales,"Linberry Walk, Deptford",2.0,1,325000.0,,,2 bedroom apartment for sale,apartment,Deptford,Oliver Jaques - Surrey Quays,omt,https://www.onthemarket.com/details/13233037/,2023-05-20
sales,"Rosewood Drive, Crews Hill, Enfield EN2",3.0,1,850000.0,,,3 bedroom detached house for sale,detached,EN2,,omt,https://www.onthemarket.com/details/13233007/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Brookend Road, Sidcup,",3.0,1,450000.0,,,3 bedroom terraced house for sale,terraced,"Sidcup,",,omt,https://www.onthemarket.com/details/13232988/,2023-05-20
sales,"Clapham Manor Street, London",1.0,1,375000.0,,,1 bedroom apartment for sale,apartment,London,,omt,https://www.onthemarket.com/details/13232981/,2023-05-20
sales,"Firs Wood Close, Potters Bar EN6",2.0,2,399500.0,,,2 bedroom terraced house for sale,terraced,EN6,,omt,https://www.onthemarket.com/details/13232946/,2023-05-20
sales,"Bagel Factory, White Post Lane, Hackney Wick",1.0,1,450000.0,,,1 bedroom flat for sale,flat,Wick,,omt,https://www.onthemarket.com/details/13232929/,2023-05-20
sales,"Fulham Road, London SW6",1.0,1,495000.0,,,1 bedroom flat for sale,flat,SW6,,omt,https://www.onthemarket.com/details/13175189/,2023-05-20
sales,"Christ Church Lane, Barnet EN5",2.0,1,300000.0,,,2 bedroom retirement property for sale,,EN5,,omt,https://www.onthemarket.com/details/13232847/,2023-05-20
sales,"Peel Road, Wealdstone",3.0,1,500000.0,,,3 bedroom semi-detached house for sale,semi-detached,Wealdstone,,omt,https://www.onthemarket.com/details/11741961/,2023-05-20
sales,"Victoria Road, Barnet EN4",4.0,1,525000.0,,,4 bedroom semi-detached house for sale,semi-detached,EN4,,omt,https://www.onthemarket.com/details/13232838/,2023-05-20
sales,"23 Cat Hill, Barnet EN4",1.0,1,255000.0,,,1 bedroom flat for sale,flat,EN4,,omt,https://www.onthemarket.com/details/13232836/,2023-05-20
sales,"Medland House, Limehouse, E14",1.0,1,520000.0,,,1 bedroom apartment for sale,apartment,E14,,omt,https://www.onthemarket.com/details/13150700/,2023-05-20
sales,"Park Road, Barnet EN4",2.0,1,360000.0,,,2 bedroom flat for sale,flat,EN4,,omt,https://www.onthemarket.com/details/13232808/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"6 Springfield Road, Wallington",1.0,1,300000.0,,,1 bedroom flat for sale,flat,Wallington,,omt,https://www.onthemarket.com/details/12552935/,2023-05-20
sales,"Livingstone Court, Christ Church Lane, Barnet EN5",2.0,1,350000.0,,,2 bedroom retirement property for sale,,EN5,,omt,https://www.onthemarket.com/details/13232802/,2023-05-20
sales,"17 Somerset Road, Barnet EN5",2.0,1,450000.0,,,2 bedroom apartment for sale,apartment,EN5,,omt,https://www.onthemarket.com/details/13232799/,2023-05-20
sales,"Manor Road, Crayford, Kent",5.0,1,650000.0,,,5 bedroom semi-detached house for sale,semi-detached,Kent,,omt,https://www.onthemarket.com/details/13232796/,2023-05-20
sales,"Stanhope Road, Barnet EN5",3.0,2,600000.0,,,3 bedroom semi-detached house for sale,semi-detached,EN5,,omt,https://www.onthemarket.com/details/13232790/,2023-05-20
sales,"Tapster Street, BARNET EN5",3.0,2,700000.0,,,3 bedroom semi-detached house for sale,semi-detached,EN5,,omt,https://www.onthemarket.com/details/13232789/,2023-05-20
sales,"Alston Road, Barnet EN5",2.0,1,235000.0,,,2 bedroom apartment for sale,apartment,EN5,,omt,https://www.onthemarket.com/details/13232785/,2023-05-20
sales,"Battersea Rise, Battersea, London",2.0,2,450000.0,,,2 bedroom flat for sale,flat,London,Chestertons - Battersea,omt,https://www.onthemarket.com/details/3472003/,> 14 days
sales,"Sebright Road, Barnet EN5",3.0,2,665000.0,,,3 bedroom house for sale,house,EN5,Andrew Ward - Barnet,omt,https://www.onthemarket.com/details/13232771/,2023-05-20
sales,"Puller Road, Barnet EN5",5.0,2,825000.0,,,5 bedroom end of terrace house for sale,house,EN5,,omt,https://www.onthemarket.com/details/13232755/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Hampton Hall Farm Houseboats, Rickmansworth, WD3",1.0,1,280000.0,,,1 bedroom houseboat for sale,,WD3,,omt,https://www.onthemarket.com/details/13232752/,2023-05-20
sales,"Mount Pleasant, Barnet EN4",5.0,4,1300000.0,,,5 bedroom detached house for sale,detached,EN4,,omt,https://www.onthemarket.com/details/13232750/,2023-05-20
sales,"Oakleigh Close, London N20",2.0,1,285000.0,,,2 bedroom maisonette for sale,maisonette,N20,,omt,https://www.onthemarket.com/details/13232735/,2023-05-20
sales,"Mount Pleasant, Cockfosters EN4",4.0,1,899950.0,,,4 bedroom semi-detached house for sale,semi-detached,EN4,,omt,https://www.onthemarket.com/details/13232731/,2023-05-20
sales,"Greenford Avenue, London, W7",1.0,1,325000.0,,,1 bedroom flat for sale,flat,W7,,omt,https://www.onthemarket.com/details/13232732/,2023-05-20
sales,"Malvern Drive, Seven Kings",4.0,1,550000.0,,,4 bedroom house for sale,house,Kings,,omt,https://www.onthemarket.com/details/13232720/,2023-05-20
sales,"Melbourne Way, Enfield",3.0,2,675000.0,,,3 bedroom semi-detached house for sale,semi-detached,Enfield,,omt,https://www.onthemarket.com/details/13232708/,2023-05-20
sales,"Cockfosters Road, BARNET EN4",2.0,1,725000.0,,,2 bedroom flat for sale,flat,EN4,,omt,https://www.onthemarket.com/details/13232705/,2023-05-20
sales,"The Sidings, Moat Lane, Erith",2.0,1,225000.0,,,2 bedroom flat for sale,flat,Erith,,omt,https://www.onthemarket.com/details/13232688/,2023-05-20
sales,"Bosworth Road, Barnet EN5",2.0,1,375000.0,,,2 bedroom flat for sale,flat,EN5,,omt,https://www.onthemarket.com/details/13232685/,2023-05-20
sales,"Bedford Avenue, BARNET EN5",4.0,2,1000000.0,,,4 bedroom link detached house for sale,detached,EN5,,omt,https://www.onthemarket.com/details/13232681/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Station Road, Barnet EN5",2.0,2,525000.0,,,2 bedroom apartment for sale,apartment,EN5,,omt,https://www.onthemarket.com/details/13232679/,2023-05-20
sales,"Aitken Road, Barnet EN5",2.0,1,500000.0,,,2 bedroom terraced house for sale,terraced,EN5,,omt,https://www.onthemarket.com/details/13232675/,2023-05-20
sales,"Leicester Road, Barnet EN5",2.0,,325000.0,,,2 bedroom retirement property for sale,,EN5,,omt,https://www.onthemarket.com/details/13232672/,2023-05-20
sales,"Wood Street, Barnet EN5",2.0,1,650000.0,,,2 bedroom semi-detached house for sale,semi-detached,EN5,,omt,https://www.onthemarket.com/details/13232669/,2023-05-20
sales,"Belgravia Close, Barnet EN5",4.0,3,800000.0,,,4 bedroom townhouse for sale,,EN5,,omt,https://www.onthemarket.com/details/13232671/,2023-05-20
sales,"Stockwell Road, SW9",2.0,1,475000.0,,,2 bedroom flat for sale,flat,SW9,,omt,https://www.onthemarket.com/details/13232656/,2023-05-20
sales,"Lansdown Road, Sidcup",1.0,1,299500.0,,,1 bedroom apartment for sale,apartment,Sidcup,,omt,https://www.onthemarket.com/details/13232643/,2023-05-20
sales,"Plot 105, 1 Bed Apartment at Stiles West, 56 East Road, London SW19",1.0,,450000.0,,,1 bedroom apartment for sale,apartment,SW19,Kingsbury Stone - Stiles West,omt,https://www.onthemarket.com/details/11020627/,> 14 days
sales,"Walsingham Road, New Addington, Croydon",3.0,2,450000.0,,,3 bedroom end of terrace house for sale,house,Croydon,Paul Meakin Estate Agents - Selsdon,omt,https://www.onthemarket.com/details/13232634/,2023-05-20
sales,"Carterhatch Road, Enfield",4.0,2,499995.0,,,4 bedroom townhouse for sale,,Enfield,,omt,https://www.onthemarket.com/details/13232620/,2023-05-20
sales,,,,,,,,,,,omt,https://edenstonehomes.com/beaufort-park-lisvane-2/,
sales,"Scotland Green Road, Enfield",1.0,1,215000.0,,,1 bedroom flat for sale,flat,Enfield,,omt,https://www.onthemarket.com/details/13232613/,2023-05-20
sales,"Walton Road, London",3.0,2,525000.0,,,3 bedroom house for sale,house,London,,omt,https://www.onthemarket.com/details/13232607/,2023-05-20
sales,"Streatley Road, London, NW6",2.0,1,775000.0,,,2 bedroom flat for sale,flat,NW6,,omt,https://www.onthemarket.com/details/13114730/,2023-05-20
sales,"Moorside Road, Bromley",2.0,1,425000.0,,,2 bedroom terraced house for sale,terraced,Bromley,,omt,https://www.onthemarket.com/details/13232454/,2023-05-20
sales,"Oakridge Road, Bromley",3.0,1,450000.0,,,3 bedroom terraced house for sale,terraced,Bromley,,omt,https://www.onthemarket.com/details/13232452/,2023-05-20
sales,"Derwent Gardens, Redbridge, IG4 5NA",3.0,1,580000.0,,,3 bedroom terraced house for sale,terraced,5NA,,omt,https://www.onthemarket.com/details/13232387/,2023-05-20
sales,"South Park Drive, Ilford",3.0,2,575000.0,,,3 bedroom house for sale,house,Ilford,,omt,https://www.onthemarket.com/details/13232386/,2023-05-20
sales,"Queens Road, Leytonstone",3.0,1,600000.0,,,3 bedroom flat for sale,flat,Leytonstone,,omt,https://www.onthemarket.com/details/13232373/,2023-05-20
sales,"High Street, Hampton Hill, Hampton",2.0,2,650000.0,,,2 bedroom apartment for sale,apartment,Hampton,,omt,https://www.onthemarket.com/details/13232363/,2023-05-20
sales,"Brooklyn Road, South Norwood, London",2.0,1,415000.0,,,2 bedroom terraced house for sale,terraced,London,,omt,https://www.onthemarket.com/details/12967790/,2023-05-20
sales,"Wickliffe Avenue, Finchley, London",5.0,3,1850000.0,,,5 bedroom detached house for sale,detached,London,,omt,https://www.onthemarket.com/details/13232317/,2023-05-20
sales,,,,,,,,,,,omt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/,
sales,"Treadgold Street, London W11",1.0,1,825000.0,,,1 bedroom penthouse for sale,penthouse,W11,,omt,https://www.onthemarket.com/details/13232292/,2023-05-20
sales,"Selhurst Close, Wimbledon",2.0,2,475000.0,,,2 bedroom apartment for sale,apartment,Wimbledon,,omt,https://www.onthemarket.com/details/13232291/,2023-05-20
sales,"Buckingham Court, Kensington, W11",2.0,1,1200000.0,,,2 bedroom apartment for sale,apartment,W11,,omt,https://www.onthemarket.com/details/13232289/,2023-05-20
sales,"Eccleston Mews, Belgravia, SW1X",3.0,2,3995000.0,,,3 bedroom mews for sale,,SW1X,,omt,https://www.onthemarket.com/details/13232285/,2023-05-20
