transaction,address,bedroom,bathroom,living_room,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Mablethorpe Road, London SW6",5,3,1,1675000,,,- Freehold - Three double bedrooms - Two small bedrooms - 2 En-suite bathrooms - 1 Understairs toilet - 1 Large family bathroom - Open-plan ...,terraced,SW6,Strike,zoopla,https://www.zoopla.co.uk/for-sale/details/64676572/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Brompton Road, Knightsbridge, London SW3",2,1,1,1620000,,,"Set in an excellent location, a stunning 2 bed flat boasts an elegant reception room, superb kitchen and a quaint private balcony. It is located ...",flat,SW3,Foxtons - South Kensington,zoopla,https://www.zoopla.co.uk/for-sale/details/64676537/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Riding House Street, Fitzrovia, London W1W",2,1,1,950000,,,"Immaculate, quiet and great location in Fitzrovia! Bright two bedroom apartment located in the heart of Fitzrovia moments from the eateries on ...",flat,W1W,Hudsons,zoopla,https://www.zoopla.co.uk/for-sale/details/64676532/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Chatsworth Court, Kensington, London W8",1,1,1,650000,,,"Situated in a charming period building with lift, porter and pretty communal garden, this is a bright and well proportioned one bed flat boasting ...",flat,W8,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676530/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Nevern Square, Earls Court, Earls Court, London SW5",3,2,2,2500000,,,"Wonderfully presented throughout, this incredibly generous three bedroom penthouse apartment boasts an amazing reception room with adjoining ...",flat,SW5,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676527/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Albatross Way, Royal Docks, London E6",2,1,1,330000,,,"Set on the second floor of a modern apartment block, this charming 2 bedroom property is excellently presented and boasts light and airy ...",flat,E6,Foxtons - Canary Wharf,zoopla,https://www.zoopla.co.uk/for-sale/details/64676521/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Parthenia Road, London SW6",5,3,1,2000000,,,"A five bedroom family house of over 2000 sq ft requiring modernisation on Parthenia Road, a highly desirable location between Parsons Green and ...",terraced,SW6,Radstock Property,zoopla,https://www.zoopla.co.uk/for-sale/details/64676503/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Wolsey Crescent, Morden SM4",3,1,2,650000,,,Open house for Saturday the 27th of may between 10:00 -12:30 please email to book your viewing. New to the market is this beautiful three ...,terraced,SM4,Turners (Morden),zoopla,https://www.zoopla.co.uk/for-sale/details/64676497/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,Great Marlborough Street W1F,4,4,1,7950000,,,"This modern duplex penthouse is perfect for entertaining, large decked terrace leading from the lounge gives a spacious feel. Dining and open plan ...",flat,W1F,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676488/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"St. Pauls Way, London E3",1,1,1,400000,,,Chain free one bedroom apartment set within this modern new build development a short walk from Mile End underground station.,flat,E3,Yopa,zoopla,https://www.zoopla.co.uk/for-sale/details/64676485/?search_identifier=45abdc9b54027bc6f3d9da5e41a1ec29bae94edecb01b08606e2282453da604e,20-05-2023
sales,"Westfield Road, Ealing, London W13",2,2,,765000,,,"Tuffin & Wren are delighted to offer this handsome period terrace property, situated between Northfields & West Ealing's busy centres and just ...",terraced,W13,Tuffin & Wren,zoopla,https://www.zoopla.co.uk/for-sale/details/64676746/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"The Highlands, Edgware HA8",1,1,1,285000,,,We are pleased to offer for sale this recently renovated one bedroom ground floor flat. Situated within walking distance of all local amenities ...,flat,HA8,Ellis & Co - Kenton,zoopla,https://www.zoopla.co.uk/for-sale/details/64676692/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Ormiston Grove, London W12",3,2,1,915000,,,One of the nicest examples we've seen of these generous family sized maisonettes - with clever design touches and a high standard of finish ...,maisonette,W12,Philip Wooller,zoopla,https://www.zoopla.co.uk/for-sale/details/64676689/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Bergholt Avenue, Ilford, Essex IG4",3,1,2,475000,,,"Buyers Fees apply - see brochure for details. ""For sale by Modern Method of Auction. This is a great sized three-bedroom semi-detached property in ...",semi-detached,IG4,Douglas Allen - Barkingside,zoopla,https://www.zoopla.co.uk/for-sale/details/64676676/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Derwent Road, London N13",4,2,2,1250000,,,"An elegant semi-detached Edwardian residence situated within the desirable 'Lakes' conservation area, offering easy access to Palmers Green ...",semi-detached,N13,Winkworth - Palmers Green,zoopla,https://www.zoopla.co.uk/for-sale/details/64676670/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Inworth Walk, Popham Street, Islington N1",2,1,1,625000,,,"*Guide Price £625,000- £650,000* Hemmingfords are pleased to present this beautifully presented, newly decorated, larger than average (950sq ft) ...",maisonette,N1,Hemmingfords,zoopla,https://www.zoopla.co.uk/for-sale/details/64676662/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Leighton Road, Enfield EN1",2,1,1,460000,,,Tyron Ash are proud to present this spacious 2 bedroom semi detached house. This is an opportunity to purchase a lovely family house in a ...,semi-detached,EN1,Tyron Ash,zoopla,https://www.zoopla.co.uk/new-homes/details/64676655/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Pepys Road, London SW20",5,2,2,1500000,,,"Superbly presented period family character home, featuring five bedrooms, two quality bath/shower rooms, an elegant through reception room, ...",terraced,SW20,eXp World UK,zoopla,https://www.zoopla.co.uk/for-sale/details/64676641/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Mersham Road, Thornton Heath CR7",2,1,1,225000,,,"Cash buyers only - Nestled within a handsome Victorian building, this delightful maisonette offers the perfect balance of period charm and modern ...",maisonette,CR7,Livin Estate Agents,zoopla,https://www.zoopla.co.uk/for-sale/details/64676638/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Newcastle Place, London W2",3,2,1,2000000,,,"Sought after Brand new 3 bedroom, 2 bathroom apartment set on the 15th floor within Westmark Tower, a part of the sought after West End Gate ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/new-homes/details/64676637/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676631/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676630/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Capitol Square, Church Street, Epsom. KT17",2,2,1,375000,,,**Fabulous Location**Gorgeous 2 Bed Apartment**No Onward Chain**Underground Parking Space**Perfect First Time Buy or Investor Purchase** ...,flat,KT17,Sacha Scott,zoopla,https://www.zoopla.co.uk/for-sale/details/64676578/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Brendon Street, London W1H",4,3,1,1850000,,,"Untouched for 50 years, an opportunity to reinvent the wheel and bring this Georgian 4 storey freehold home back to life.",terraced,W1H,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676574/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"St. Andrews Drive, Stanmore, Stanmore HA7",4,1,2,850000,,,"Mayfords are delighted to present this truly stunning large four-bedroom, double-fronted semi-detached family home. This recently refurbished ...",semi-detached,HA7,Mayfords,zoopla,https://www.zoopla.co.uk/for-sale/details/63767010/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Mablethorpe Road, London SW6",5,3,1,1675000,,,- Freehold - Three double bedrooms - Two small bedrooms - 2 En-suite bathrooms - 1 Understairs toilet - 1 Large family bathroom - Open-plan ...,terraced,SW6,Strike,zoopla,https://www.zoopla.co.uk/for-sale/details/64676572/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Brompton Road, Knightsbridge, London SW3",2,1,1,1620000,,,"Set in an excellent location, a stunning 2 bed flat boasts an elegant reception room, superb kitchen and a quaint private balcony. It is located ...",flat,SW3,Foxtons - South Kensington,zoopla,https://www.zoopla.co.uk/for-sale/details/64676537/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Riding House Street, Fitzrovia, London W1W",2,1,1,950000,,,"Immaculate, quiet and great location in Fitzrovia! Bright two bedroom apartment located in the heart of Fitzrovia moments from the eateries on ...",flat,W1W,Hudsons,zoopla,https://www.zoopla.co.uk/for-sale/details/64676532/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Chatsworth Court, Kensington, London W8",1,1,1,650000,,,"Situated in a charming period building with lift, porter and pretty communal garden, this is a bright and well proportioned one bed flat boasting ...",flat,W8,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676530/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Nevern Square, Earls Court, Earls Court, London SW5",3,2,2,2500000,,,"Wonderfully presented throughout, this incredibly generous three bedroom penthouse apartment boasts an amazing reception room with adjoining ...",flat,SW5,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676527/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Albatross Way, Royal Docks, London E6",2,1,1,330000,,,"Set on the second floor of a modern apartment block, this charming 2 bedroom property is excellently presented and boasts light and airy ...",flat,E6,Foxtons - Canary Wharf,zoopla,https://www.zoopla.co.uk/for-sale/details/64676521/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Parthenia Road, London SW6",5,3,1,2000000,,,"A five bedroom family house of over 2000 sq ft requiring modernisation on Parthenia Road, a highly desirable location between Parsons Green and ...",terraced,SW6,Radstock Property,zoopla,https://www.zoopla.co.uk/for-sale/details/64676503/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Wolsey Crescent, Morden SM4",3,1,2,650000,,,Open house for Saturday the 27th of may between 10:00 -12:30 please email to book your viewing. New to the market is this beautiful three ...,terraced,SM4,Turners (Morden),zoopla,https://www.zoopla.co.uk/for-sale/details/64676497/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,Great Marlborough Street W1F,4,4,1,7950000,,,"This modern duplex penthouse is perfect for entertaining, large decked terrace leading from the lounge gives a spacious feel. Dining and open plan ...",flat,W1F,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676488/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"St. Pauls Way, London E3",1,1,1,400000,,,Chain free one bedroom apartment set within this modern new build development a short walk from Mile End underground station.,flat,E3,Yopa,zoopla,https://www.zoopla.co.uk/for-sale/details/64676485/?search_identifier=a502c43bea45bd6801065234ff87862d07aa5aad63941b1106970a8a119a5e41,20-05-2023
sales,"Westfield Road, Ealing, London W13",2,2,,765000,,,"Tuffin & Wren are delighted to offer this handsome period terrace property, situated between Northfields & West Ealing's busy centres and just ...",terraced,W13,Tuffin & Wren,zoopla,https://www.zoopla.co.uk/for-sale/details/64676746/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"The Highlands, Edgware HA8",1,1,1,285000,,,We are pleased to offer for sale this recently renovated one bedroom ground floor flat. Situated within walking distance of all local amenities ...,flat,HA8,Ellis & Co - Kenton,zoopla,https://www.zoopla.co.uk/for-sale/details/64676692/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Ormiston Grove, London W12",3,2,1,915000,,,One of the nicest examples we've seen of these generous family sized maisonettes - with clever design touches and a high standard of finish ...,maisonette,W12,Philip Wooller,zoopla,https://www.zoopla.co.uk/for-sale/details/64676689/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Bergholt Avenue, Ilford, Essex IG4",3,1,2,475000,,,"Buyers Fees apply - see brochure for details. ""For sale by Modern Method of Auction. This is a great sized three-bedroom semi-detached property in ...",semi-detached,IG4,Douglas Allen - Barkingside,zoopla,https://www.zoopla.co.uk/for-sale/details/64676676/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Derwent Road, London N13",4,2,2,1250000,,,"An elegant semi-detached Edwardian residence situated within the desirable 'Lakes' conservation area, offering easy access to Palmers Green ...",semi-detached,N13,Winkworth - Palmers Green,zoopla,https://www.zoopla.co.uk/for-sale/details/64676670/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Inworth Walk, Popham Street, Islington N1",2,1,1,625000,,,"*Guide Price £625,000- £650,000* Hemmingfords are pleased to present this beautifully presented, newly decorated, larger than average (950sq ft) ...",maisonette,N1,Hemmingfords,zoopla,https://www.zoopla.co.uk/for-sale/details/64676662/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Leighton Road, Enfield EN1",2,1,1,460000,,,Tyron Ash are proud to present this spacious 2 bedroom semi detached house. This is an opportunity to purchase a lovely family house in a ...,semi-detached,EN1,Tyron Ash,zoopla,https://www.zoopla.co.uk/new-homes/details/64676655/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Pepys Road, London SW20",5,2,2,1500000,,,"Superbly presented period family character home, featuring five bedrooms, two quality bath/shower rooms, an elegant through reception room, ...",terraced,SW20,eXp World UK,zoopla,https://www.zoopla.co.uk/for-sale/details/64676641/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Mersham Road, Thornton Heath CR7",2,1,1,225000,,,"Cash buyers only - Nestled within a handsome Victorian building, this delightful maisonette offers the perfect balance of period charm and modern ...",maisonette,CR7,Livin Estate Agents,zoopla,https://www.zoopla.co.uk/for-sale/details/64676638/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Newcastle Place, London W2",3,2,1,2000000,,,"Sought after Brand new 3 bedroom, 2 bathroom apartment set on the 15th floor within Westmark Tower, a part of the sought after West End Gate ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/new-homes/details/64676637/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676631/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676630/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Capitol Square, Church Street, Epsom. KT17",2,2,1,375000,,,**Fabulous Location**Gorgeous 2 Bed Apartment**No Onward Chain**Underground Parking Space**Perfect First Time Buy or Investor Purchase** ...,flat,KT17,Sacha Scott,zoopla,https://www.zoopla.co.uk/for-sale/details/64676578/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Brendon Street, London W1H",4,3,1,1850000,,,"Untouched for 50 years, an opportunity to reinvent the wheel and bring this Georgian 4 storey freehold home back to life.",terraced,W1H,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676574/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"St. Andrews Drive, Stanmore, Stanmore HA7",4,1,2,850000,,,"Mayfords are delighted to present this truly stunning large four-bedroom, double-fronted semi-detached family home. This recently refurbished ...",semi-detached,HA7,Mayfords,zoopla,https://www.zoopla.co.uk/for-sale/details/63767010/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Mablethorpe Road, London SW6",5,3,1,1675000,,,- Freehold - Three double bedrooms - Two small bedrooms - 2 En-suite bathrooms - 1 Understairs toilet - 1 Large family bathroom - Open-plan ...,terraced,SW6,Strike,zoopla,https://www.zoopla.co.uk/for-sale/details/64676572/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Brompton Road, Knightsbridge, London SW3",2,1,1,1620000,,,"Set in an excellent location, a stunning 2 bed flat boasts an elegant reception room, superb kitchen and a quaint private balcony. It is located ...",flat,SW3,Foxtons - South Kensington,zoopla,https://www.zoopla.co.uk/for-sale/details/64676537/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Riding House Street, Fitzrovia, London W1W",2,1,1,950000,,,"Immaculate, quiet and great location in Fitzrovia! Bright two bedroom apartment located in the heart of Fitzrovia moments from the eateries on ...",flat,W1W,Hudsons,zoopla,https://www.zoopla.co.uk/for-sale/details/64676532/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Chatsworth Court, Kensington, London W8",1,1,1,650000,,,"Situated in a charming period building with lift, porter and pretty communal garden, this is a bright and well proportioned one bed flat boasting ...",flat,W8,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676530/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Nevern Square, Earls Court, Earls Court, London SW5",3,2,2,2500000,,,"Wonderfully presented throughout, this incredibly generous three bedroom penthouse apartment boasts an amazing reception room with adjoining ...",flat,SW5,Foxtons - Earls Court,zoopla,https://www.zoopla.co.uk/for-sale/details/64676527/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Albatross Way, Royal Docks, London E6",2,1,1,330000,,,"Set on the second floor of a modern apartment block, this charming 2 bedroom property is excellently presented and boasts light and airy ...",flat,E6,Foxtons - Canary Wharf,zoopla,https://www.zoopla.co.uk/for-sale/details/64676521/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Parthenia Road, London SW6",5,3,1,2000000,,,"A five bedroom family house of over 2000 sq ft requiring modernisation on Parthenia Road, a highly desirable location between Parsons Green and ...",terraced,SW6,Radstock Property,zoopla,https://www.zoopla.co.uk/for-sale/details/64676503/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Wolsey Crescent, Morden SM4",3,1,2,650000,,,Open house for Saturday the 27th of may between 10:00 -12:30 please email to book your viewing. New to the market is this beautiful three ...,terraced,SM4,Turners (Morden),zoopla,https://www.zoopla.co.uk/for-sale/details/64676497/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,Great Marlborough Street W1F,4,4,1,7950000,,,"This modern duplex penthouse is perfect for entertaining, large decked terrace leading from the lounge gives a spacious feel. Dining and open plan ...",flat,W1F,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676488/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"St. Pauls Way, London E3",1,1,1,400000,,,Chain free one bedroom apartment set within this modern new build development a short walk from Mile End underground station.,flat,E3,Yopa,zoopla,https://www.zoopla.co.uk/for-sale/details/64676485/?search_identifier=ec548f46691b3e13b6bca1ebfa40149a0cd91d0f0933ca7a99ef5a97516126ba,20-05-2023
sales,"Westfield Road, Ealing, London W13",2,2,,765000,,,"Tuffin & Wren are delighted to offer this handsome period terrace property, situated between Northfields & West Ealing's busy centres and just ...",terraced,W13,Tuffin & Wren,zoopla,https://www.zoopla.co.uk/for-sale/details/64676746/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"The Highlands, Edgware HA8",1,1,1,285000,,,We are pleased to offer for sale this recently renovated one bedroom ground floor flat. Situated within walking distance of all local amenities ...,flat,HA8,Ellis & Co - Kenton,zoopla,https://www.zoopla.co.uk/for-sale/details/64676692/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Ormiston Grove, London W12",3,2,1,915000,,,One of the nicest examples we've seen of these generous family sized maisonettes - with clever design touches and a high standard of finish ...,maisonette,W12,Philip Wooller,zoopla,https://www.zoopla.co.uk/for-sale/details/64676689/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Bergholt Avenue, Ilford, Essex IG4",3,1,2,475000,,,"Buyers Fees apply - see brochure for details. ""For sale by Modern Method of Auction. This is a great sized three-bedroom semi-detached property in ...",semi-detached,IG4,Douglas Allen - Barkingside,zoopla,https://www.zoopla.co.uk/for-sale/details/64676676/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Derwent Road, London N13",4,2,2,1250000,,,"An elegant semi-detached Edwardian residence situated within the desirable 'Lakes' conservation area, offering easy access to Palmers Green ...",semi-detached,N13,Winkworth - Palmers Green,zoopla,https://www.zoopla.co.uk/for-sale/details/64676670/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Inworth Walk, Popham Street, Islington N1",2,1,1,625000,,,"*Guide Price £625,000- £650,000* Hemmingfords are pleased to present this beautifully presented, newly decorated, larger than average (950sq ft) ...",maisonette,N1,Hemmingfords,zoopla,https://www.zoopla.co.uk/for-sale/details/64676662/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Leighton Road, Enfield EN1",2,1,1,460000,,,Tyron Ash are proud to present this spacious 2 bedroom semi detached house. This is an opportunity to purchase a lovely family house in a ...,semi-detached,EN1,Tyron Ash,zoopla,https://www.zoopla.co.uk/new-homes/details/64676655/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Pepys Road, London SW20",5,2,2,1500000,,,"Superbly presented period family character home, featuring five bedrooms, two quality bath/shower rooms, an elegant through reception room, ...",terraced,SW20,eXp World UK,zoopla,https://www.zoopla.co.uk/for-sale/details/64676641/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Mersham Road, Thornton Heath CR7",2,1,1,225000,,,"Cash buyers only - Nestled within a handsome Victorian building, this delightful maisonette offers the perfect balance of period charm and modern ...",maisonette,CR7,Livin Estate Agents,zoopla,https://www.zoopla.co.uk/for-sale/details/64676638/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Newcastle Place, London W2",3,2,1,2000000,,,"Sought after Brand new 3 bedroom, 2 bathroom apartment set on the 15th floor within Westmark Tower, a part of the sought after West End Gate ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/new-homes/details/64676637/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676631/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Canalside Walk, London W2",4,4,1,3675000,,,"Located on the 11th floor within a newly built building in Paddington Basin, this is an exceptional four bedroom lateral apartment with stunning ...",flat,W2,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676630/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Capitol Square, Church Street, Epsom. KT17",2,2,1,375000,,,**Fabulous Location**Gorgeous 2 Bed Apartment**No Onward Chain**Underground Parking Space**Perfect First Time Buy or Investor Purchase** ...,flat,KT17,Sacha Scott,zoopla,https://www.zoopla.co.uk/for-sale/details/64676578/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"Brendon Street, London W1H",4,3,1,1850000,,,"Untouched for 50 years, an opportunity to reinvent the wheel and bring this Georgian 4 storey freehold home back to life.",terraced,W1H,One London,zoopla,https://www.zoopla.co.uk/for-sale/details/64676574/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
sales,"St. Andrews Drive, Stanmore, Stanmore HA7",4,1,2,850000,,,"Mayfords are delighted to present this truly stunning large four-bedroom, double-fronted semi-detached family home. This recently refurbished ...",semi-detached,HA7,Mayfords,zoopla,https://www.zoopla.co.uk/for-sale/details/63767010/?search_identifier=ae6a98a2de669bfed84aa52037c9c6440987f718d72ef59ae68d575e9ac9364a,20-05-2023
