transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,date_added 
sales,"Mornington Crescent, London, NW1",1,1,"£400,000",,,,1 bedroom apartment for sale,NW1,,pmt,https://www.onthemarket.com/details/11564071/,today
sales,"British Grove, London, W4",3,2,"£1,500,000",,,,3 bedroom detached house for sale,W4,,pmt,https://www.onthemarket.com/details/13221088/,today
sales,"Weir Road, London, SW12",2,1,"£775,000",,,,2 bedroom apartment for sale,SW12,,pmt,https://www.onthemarket.com/details/13221087/,today
sales,"Leopold Road, Wimbledon",2,1,"£825,000",,,,2 bedroom flat for sale,Wimbledon,,pmt,https://www.onthemarket.com/details/13221077/,today
sales,"Bourne Hill, Palmers Green",4,2,"£1,250,000",,,,4 bedroom semi-detached house for sale,Green,,pmt,https://www.onthemarket.com/details/12996467/,Reduced today
sales,"Copers Cope Road, Beckenham",2,1,"£375,000",,,,2 bedroom flat for sale,Beckenham,,pmt,https://www.onthemarket.com/details/13141151/,Reduced today
sales,"Mowbrays Close, Collier Row, RM5",4,3,"£650,000",,,,4 bedroom semi-detached house for sale,RM5,Balgores - Romford,pmt,https://www.onthemarket.com/details/12883179/,Reduced < 14 days
sales,"Ballinger Way, Northolt UB5",4,,"£550,000",,,,4 bedroom townhouse for sale,UB5,Tony Paul Estate Agents - Northolt,pmt,https://www.onthemarket.com/details/13221049/,today
sales,"Penthouse, Ferry Street, London E14",3,2,"£950,000",,,,3 bedroom duplex for sale,E14,,pmt,https://www.onthemarket.com/details/13221048/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"East Park Close, Chadwell Heath, Essex",4,1,"£500,000",,,,4 bedroom end of terrace house for sale,Essex,,pmt,https://www.onthemarket.com/details/13221046/,today
sales,"Cooper House Knights Hill, London, SE27",2,1,"£290,000",,,,2 bedroom flat for sale,SE27,,pmt,https://www.onthemarket.com/details/13221043/,today
sales,"Arundel Drive, Borehamwood",2,1,"£475,000",,,,2 bedroom terraced house for sale,Borehamwood,,pmt,https://www.onthemarket.com/details/12878912/,Reduced today
sales,"Romilly Road, London, N4",1,1,"£500,000",,,,1 bedroom flat for sale,N4,,pmt,https://www.onthemarket.com/details/13221040/,today
sales,"Queen Anne's Grove, Ealing, W5",5,3,"£1,500,000",,,,5 bedroom house for sale,W5,,pmt,https://www.onthemarket.com/details/13221027/,today
sales,"Wolsey Close, Southall, UB2",4,3,"£785,000",,,,4 bedroom end of terrace house for sale,UB2,,pmt,https://www.onthemarket.com/details/13221015/,today
sales,"Wood Crescent, London, W12",1,1,"£725,000",,,,1 bedroom apartment for sale,W12,,pmt,https://www.onthemarket.com/details/13221003/,today
sales,"Graham Road, Wimbledon, London, SW19",3,1,"£750,000",,,,3 bedroom maisonette for sale,SW19,,pmt,https://www.onthemarket.com/details/13132172/,Reduced today
sales,"Wyatt Court, Ealing Road, Alperton, Wembley, HA0",1,1,"£325,000",,,,1 bedroom flat for sale,HA0,,pmt,https://www.onthemarket.com/details/13220995/,today
sales,"Melrose Crescent, Orpington",3,1,"£465,000",,,,3 bedroom semi-detached bungalow for sale,Orpington,,pmt,https://www.onthemarket.com/details/12528048/,Reduced today
sales,"Farewell Place, Mitcham, CR4",4,1,"£600,000",,,,4 bedroom semi-detached house for sale,CR4,,pmt,https://www.onthemarket.com/details/13220993/,today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Drake Road, Harrow HA2",3,1,"£570,000",,,,3 bedroom semi-detached house for sale,HA2,,pmt,https://www.onthemarket.com/details/13220958/,today
sales,"Greenshank House, Hendon, London, NW9",3,2,"£650,000",,,,3 bedroom flat for sale,NW9,,pmt,https://www.onthemarket.com/details/12158427/,Reduced today
sales,"Winchester Close, Enfield, Middlesex, EN1",2,1,"£350,000",,,,2 bedroom apartment for sale,EN1,,pmt,https://www.onthemarket.com/details/13220986/,today
sales,"Goresbrook Road, Dagenham, RM9",2,1,"£325,000",,,,2 bedroom terraced house for sale,RM9,,pmt,https://www.onthemarket.com/details/12964962/,Reduced today
sales,"Orsett Terrace, Bayswater, London, W2",Studio,1,"£325,000",,,,Studio for sale,W2,,pmt,https://www.onthemarket.com/details/13220972/,today
sales,"Westbourne Gardens, Notting Hill, London, W2",2,2,"£1,095,000",,,,2 bedroom flat for sale,W2,,pmt,https://www.onthemarket.com/details/13220971/,today
sales,"Inverness Terrace, Bayswater, London, W2",2,2,"£1,250,000",,,,2 bedroom flat for sale,W2,,pmt,https://www.onthemarket.com/details/13220970/,today
sales,"Rushmoor Close, Pinner",2,2,"£780,000",,,,2 bedroom detached house for sale,Pinner,David Charles - Pinner,pmt,https://www.onthemarket.com/details/12236863/,> 14 days
sales,"Highlever Road, North Kensington, London, W10",3,2,"£1,700,000",,,,3 bedroom house for sale,W10,Foxtons - Notting Hill,pmt,https://www.onthemarket.com/details/13220969/,today
sales,"High Road, Finchley, London, N12",2,1,"£415,000",,,,2 bedroom flat for sale,N12,,pmt,https://www.onthemarket.com/details/13034461/,Reduced today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Park West W2, Hyde Park Estate, London, W2",1,1,"£400,000",,,,1 bedroom flat for sale,W2,,pmt,https://www.onthemarket.com/details/12639116/,Reduced today
sales,"Rennie Street, Greenwich, London, SE10",2,2,"£635,000",,,,2 bedroom flat for sale,SE10,,pmt,https://www.onthemarket.com/details/12453062/,Reduced today
sales,"Heron Place, Bramwell Way, London E16",1,1,"£360,000",,,,1 bedroom apartment for sale,E16,,pmt,https://www.onthemarket.com/details/13220938/,today
sales,"Campden Road, Croydon, South Croydon, CR2",8,3,"£1,175,000",,,,8 bedroom detached house for sale,CR2,,pmt,https://www.onthemarket.com/details/12959708/,Reduced today
sales,"Gloucester Terrace, London, W2.",Studio,1,"£350,000",,,,Studio for sale,W2.,,pmt,https://www.onthemarket.com/details/12797935/,Reduced today
sales,"Stainsby Road, Docklands, London, E14",2,1,"£600,000",,,,2 bedroom flat for sale,E14,,pmt,https://www.onthemarket.com/details/13220920/,today
sales,"Willifield Way, London, NW11",3,1,"£900,000",,,,3 bedroom end of terrace house for sale,NW11,,pmt,https://www.onthemarket.com/details/12754884/,Reduced today
sales,"Tynemouth Street, London SW6",3,1,"£675,000",,,,3 bedroom flat for sale,SW6,,pmt,https://www.onthemarket.com/details/13220911/,today
sales,"Wardian, East Tower, London, E14",1,1,"£675,000",,,,1 bedroom apartment for sale,E14,,pmt,https://www.onthemarket.com/details/13220898/,today
sales,"Grove Hall Court, St John's Wood",3,2,"£1,500,000",,,,3 bedroom flat for sale,Wood,,pmt,https://www.onthemarket.com/details/11429803/,Reduced today
sales,"Uppingham Avenue, Stanmore HA7",3,1,"£649,950",,,,3 bedroom semi-detached house for sale,HA7,,pmt,https://www.onthemarket.com/details/13220865/,today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Nether Street, London, N3",4,2,"£1,050,000",,,,4 bedroom semi-detached house for sale,N3,,pmt,https://www.onthemarket.com/details/13220851/,today
sales,"Aden Road, Ilford, Essex, IG1",3,1,"£580,000",,,,3 bedroom terraced house for sale,IG1,,pmt,https://www.onthemarket.com/details/12423764/,Reduced today
sales,"Heathfield Terrace, Chiswick, London, W4",2,1,"£595,000",,,,2 bedroom apartment for sale,W4,,pmt,https://www.onthemarket.com/details/13220800/,today
sales,"Greville Road, St John's Wood, London, NW6",2,2,"£1,000,000",,,,2 bedroom apartment for sale,NW6,,pmt,https://www.onthemarket.com/details/13220796/,today
sales,"Plaistow, London, E13",2,1,"£399,995",,,,2 bedroom terraced house for sale,E13,,pmt,https://www.onthemarket.com/details/13192550/,Reduced today
sales,"Gayhurst Road, Hackney, London, E8",3,1,"£1,550,000",,,,3 bedroom terraced house for sale,E8,,pmt,https://www.onthemarket.com/details/13220780/,today
sales,"Evesham Road, London, N11",3,3,"£699,000",,,,3 bedroom terraced house for sale,N11,,pmt,https://www.onthemarket.com/details/13113321/,Reduced today
sales,"Hunt Close, Holland Park",2,1,"£600,000",,,,2 bedroom flat for sale,Park,Kinleigh Folkard & Hayward - Holland Park Sales,pmt,https://www.onthemarket.com/details/12779737/,> 14 days
sales,"Evesham Road, London, N11",3,3,"£699,000",,,,3 bedroom terraced house for sale,N11,Ellis & Co  - Bounds Green,pmt,https://www.onthemarket.com/details/13113321/,Reduced today
sales,"Ferrymead Avenue, Greenford UB6",2,,"£330,000",,,,2 bedroom ground floor maisonette for sale,UB6,,pmt,https://www.onthemarket.com/details/13220767/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Wellesley Terrace, N1",2,,"£695,000",,,,2 bedroom apartment for sale,N1,,pmt,https://www.onthemarket.com/details/13002893/,Reduced today
sales,"Spa Road, London, SE16",2,1,"£595,000",,,,2 bedroom apartment for sale,SE16,,pmt,https://www.onthemarket.com/details/11881467/,Reduced today
sales,Greencoat Place SW1,4,2,"£2,500,000",,,,4 bedroom terraced house for sale,SW1,,pmt,https://www.onthemarket.com/details/13167327/,Reduced today
sales,"Grove Hall Court, Hall Road, London, NW8",3,2,"£1,500,000",,,,3 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/12324171/,Reduced today
sales,"St. Johns Building, Marsham Street, Westminster, London, SW1P",1,1,"£750,000",,,,1 bedroom apartment for sale,SW1P,,pmt,https://www.onthemarket.com/details/12599489/,today
sales,"The Glebe, Worcester Park, KT4",4,1,"£1,200,000",,,,4 bedroom detached house for sale,KT4,,pmt,https://www.onthemarket.com/details/13220725/,today
sales,"St Edmund's Terrace, St John's Wood, London, NW8",3,3,"£2,400,000",,,,3 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/12236813/,Reduced today
sales,"St Edmund's Terrace, St John's Wood, London, NW8",3,3,"£2,300,000",,,,3 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/11365577/,Reduced today
sales,"St Edmund's Terrace, St John's Wood, London, NW8",2,2,"£1,595,000",,,,2 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/12184346/,Reduced today
sales,"St Edmund's Terrace, St John's Wood, London, NW8",2,2,"£1,525,000",,,,2 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/11721795/,Reduced today
sales,"St Edmund's Terrace, St. John's Wood, London, NW8",2,2,"£1,495,000",,,,2 bedroom apartment for sale,NW8,,pmt,https://www.onthemarket.com/details/9695363/,Reduced today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Hoopers Mews, Acton, W3",2,2,"£675,000",,,,2 bedroom flat for sale,W3,,pmt,https://www.onthemarket.com/details/13199599/,Reduced today
sales,"Hoopers Mews, Acton, W3",2,2,"£675,000",,,,2 bedroom flat for sale,W3,,pmt,https://www.onthemarket.com/details/13062440/,Reduced today
sales,"Bermondsey Square, London, SE1",1,1,"£480,000",,,,1 bedroom apartment for sale,SE1,,pmt,https://www.onthemarket.com/details/12439404/,Reduced today
sales,"Meranti House, Alie Street, London E1",1,1,"£699,000",,,,1 bedroom apartment for sale,E1,,pmt,https://www.onthemarket.com/details/11919808/,Reduced today
sales,"Raymond Way, Claygate, KT10",4,2,"£1,100,000",,,,4 bedroom detached house for sale,KT10,,pmt,https://www.onthemarket.com/details/13220692/,today
sales,"Provost Court, Eton Road, London , NW3 4SR",1,,"£400,000",,,,1 bedroom flat for sale,4SR,,pmt,https://www.onthemarket.com/details/13220689/,today
sales,"Elsworthy Road, Primrose Hill, London, NW3",2,2,"£1,375,000",,,,2 bedroom apartment for sale,NW3,,pmt,https://www.onthemarket.com/details/12327077/,Reduced today
sales,"Cliff Court, Cliff Road, Camden, London, NW1",1,1,"£425,000",,,,1 bedroom apartment for sale,NW1,Savills - Primrose Hill,pmt,https://www.onthemarket.com/details/12888336/,> 14 days
sales,"Feltham Hill Road, Ashford, Surrey, TW15",4,2,"£610,000",,,,4 bedroom semi-detached house for sale,TW15,Stirling Ackroyd - Sunbury-on-Thames,pmt,https://www.onthemarket.com/details/12917812/,Reduced today
sales,22 Springfield Drive SW17,1,1,"£176,750",,,,1 bedroom flat for sale,SW17,,pmt,https://www.onthemarket.com/details/13218707/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"235 High Road, RM6",1,1,"£250,000",,,,1 bedroom flat for sale,RM6,,pmt,https://www.onthemarket.com/details/13220610/,today
sales,"High Mount, Station Road NW4",3,1,"£475,000",,,,3 bedroom apartment for sale,NW4,,pmt,https://www.onthemarket.com/details/13220604/,today
sales,"Holland Park Villas, London, W8",3,3,"£7,500,000",,,,3 bedroom flat for sale,W8,,pmt,https://www.onthemarket.com/details/13002095/,Reduced today
sales,"Bishops Avenue, Bromley, Kent",6,3,"£1,250,000",,,,6 bedroom semi-detached house for sale,Kent,,pmt,https://www.onthemarket.com/details/13220557/,today
sales,"Blackmores Grove, Teddington, TW11",2,1,"£750,000",,,,2 bedroom terraced house for sale,TW11,,pmt,https://www.onthemarket.com/details/13220554/,today
sales,"Dunbridge Street, London, E2",1,1,"£525,000",,,,1 bedroom apartment for sale,E2,,pmt,https://www.onthemarket.com/details/13220551/,today
sales,"Chesson Road, London, W14",3,1,"£750,000",,,,3 bedroom apartment for sale,W14,,pmt,https://www.onthemarket.com/details/13064960/,Reduced today
sales,"Clarendon Gardens, London, W9",1,1,"£900,000",,,,1 bedroom flat for sale,W9,,pmt,https://www.onthemarket.com/details/13220544/,today
sales,"Rockchase Gardens, Emerson Park, RM11",4,4,"£1,750,000",,,,4 bedroom detached house for sale,RM11,,pmt,https://www.onthemarket.com/details/13220529/,today
sales,"Archway Road, London, N6",1,1,"£405,000",,,,1 bedroom apartment for sale,N6,,pmt,https://www.onthemarket.com/details/13148833/,Reduced today
sales,"Greville Street, London, EC1N",3,1,"£570,000",,,,3 bedroom apartment for sale,EC1N,,pmt,https://www.onthemarket.com/details/12554767/,Reduced today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Wembley, HA9",3,2,"£850,000",,,,3 bedroom flat for sale,HA9,,pmt,https://www.onthemarket.com/details/13220521/,today
sales,"Kneller Road, London, SE4",5,3,"£800,000",,,,5 bedroom terraced house for sale,SE4,,pmt,https://www.onthemarket.com/details/13220520/,today
sales,"London, E16",Studio,,"£498,000",,,,Flat for sale,E16,,pmt,https://www.onthemarket.com/details/13220514/,today
sales,"Le Hope Balti House, 25-27 Upminster Road South, Rainham, Essex, RM13",Studio,1,"£200,000",,,,Studio for sale,RM13,,pmt,https://www.onthemarket.com/details/12642965/,Reduced today
sales,"MALVERN ROAD, NW6",2,1,"£475,000",,,,2 bedroom flat for sale,NW6,,pmt,https://www.onthemarket.com/details/13220513/,today
sales,"White Horse Lane, London, E1",1,1,"£340,000",,,,1 bedroom flat for sale,E1,,pmt,https://www.onthemarket.com/details/13003884/,Reduced today
sales,"Queens Road, Teddington",2,1,"£525,000",,,,2 bedroom apartment for sale,Teddington,,pmt,https://www.onthemarket.com/details/13220486/,today
sales,"Hunt Close, Holland Park",2,1,"£600,000",,,,2 bedroom flat for sale,Park,Kinleigh Folkard & Hayward - Holland Park Sales,pmt,https://www.onthemarket.com/details/12779737/,> 14 days
sales,"Brechin Place, South Kensington, London, SW7",2,2,"£1,650,000",,,,2 bedroom apartment for sale,SW7,Russell Simpson - Chelsea,pmt,https://www.onthemarket.com/details/5129706/,today
sales,"Windmill Drive, Cricklewood, NW2",1,1,"£320,000",,,,1 bedroom flat for sale,NW2,,pmt,https://www.onthemarket.com/details/13220477/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Brandon Street, London SE17",2,1,"£325,000",,,,2 bedroom flat for sale,SE17,,pmt,https://www.onthemarket.com/details/13033663/,Reduced today
sales,"Cork Street, London, W1S",3,3,"£7,950,000",,,,3 bedroom flat for sale,W1S,,pmt,https://www.onthemarket.com/details/4364752/,Reduced today
sales,"Green Road, London",3,1,"£800,000",,,,3 bedroom detached bungalow for sale,London,,pmt,https://www.onthemarket.com/details/11438008/,Reduced today
sales,"Edward Avenue, London",3,2,"£530,000",,,,3 bedroom terraced house for sale,London,,pmt,https://www.onthemarket.com/details/12785063/,Reduced today
sales,"Copers Cope Road, Beckenham",1,1,"£350,000",,,,1 bedroom flat for sale,Beckenham,,pmt,https://www.onthemarket.com/details/13220420/,today
sales,"Copers Cope Road, Beckenham",1,1,"£370,000",,,,1 bedroom flat for sale,Beckenham,,pmt,https://www.onthemarket.com/details/12549950/,today
sales,"Benedict House, Copers Cope Road, Beckenham",2,1,"£490,000",,,,2 bedroom flat for sale,Beckenham,,pmt,https://www.onthemarket.com/details/12520485/,today
sales,"Copers Cope Road, Beckenham",2,1,"£460,000",,,,2 bedroom flat for sale,Beckenham,,pmt,https://www.onthemarket.com/details/12520375/,today
sales,"Bedford Avenue, Hayes, Middlesex, UB4",4,1,"£570,000",,,,4 bedroom end of terrace house for sale,UB4,,pmt,https://www.onthemarket.com/details/13220414/,today
sales,"Bermondsey Street, London, SE1",2,1,"£625,000",,,,2 bedroom apartment for sale,SE1,,pmt,https://www.onthemarket.com/details/13220408/,today
sales,"College Road, Bromley, BR1 3PE",1,1,"£255,000",,,,1 bedroom flat for sale,3PE,,pmt,https://www.onthemarket.com/details/13220402/,today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Cold Harbour Road, Croydon, London",3,1,"£375,000",,,,3 bedroom terraced house for sale,London,,pmt,https://www.onthemarket.com/details/13220400/,today
sales,"Moore Court, Station Grove, Wembley, Middlesex HA0",2,1,"£385,000",,,,2 bedroom flat for sale,HA0,,pmt,https://www.onthemarket.com/details/13102838/,Reduced today
sales,"Take Courage House, Borough Market, SE1",5,3,"£5,000,000",,,,5 bedroom house for sale,SE1,,pmt,https://www.onthemarket.com/details/13220381/,today
sales,"Tottenham Court Road West, 91 - 101 Oxford Street, W1D",3,2,"£2,400,000",,,,3 bedroom apartment for sale,W1D,,pmt,https://www.onthemarket.com/details/13220376/,today
sales,"Santina Apartments, Morello, Croydon CR0",1,1,"£320,000",,,,1 bedroom apartment for sale,CR0,,pmt,https://www.onthemarket.com/details/13220367/,today
sales,"Pelham Place, London W13",2,1,"£320,000",,,,2 bedroom apartment for sale,W13,,pmt,https://www.onthemarket.com/details/13220366/,today
sales,"Thurloe Square, London, SW7",1,1,"£715,000",,,,1 bedroom apartment for sale,SW7,,pmt,https://www.onthemarket.com/details/13220363/,today
sales,"Frognal Avenue, Harrow, HA1 2SF",1,1,"£305,000",,,,1 bedroom flat for sale,2SF,Rouge Property - Harrow,pmt,https://www.onthemarket.com/details/12855761/,Reduced yesterday
sales,"Sherwood Park Road, Mitcham, CR4",4,1,"£525,000",,,,4 bedroom terraced house for sale,CR4,Stirling Ackroyd - Mitcham,pmt,https://www.onthemarket.com/details/13220359/,today
sales,"Ravenslea Road, London, SW12",4,4,"£1,350,000",,,,4 bedroom flat for sale,SW12,,pmt,https://www.onthemarket.com/details/12973118/,Reduced today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Marble Close, London, W3 8HD",3,1,"£750,000",,,,3 bedroom end of terrace house for sale,8HD,,pmt,https://www.onthemarket.com/details/13220296/,today
sales,"North View, Pinner, Middlesex, HA5",4,2,"£825,000",,,,4 bedroom semi-detached house for sale,HA5,,pmt,https://www.onthemarket.com/details/13042871/,Reduced today
sales,"Chertsey Road, ASHFORD",2,1,"£300,000",,,,2 bedroom maisonette for sale,ASHFORD,,pmt,https://www.onthemarket.com/details/13134300/,Reduced today
sales,"London House, 7-9 Avenue Road, St John's Wood, London",3,3,"£2,250,000",,,,3 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13220281/,today
sales,London SW2,1,1,"£230,000",,,,1 bedroom flat for sale,SW2,,pmt,https://www.onthemarket.com/details/13063977/,Reduced today
sales,"Rutland Place, The Rutts, Bushey Heath, Bushey, WD23",2,1,"£369,950",,,,2 bedroom apartment for sale,WD23,,pmt,https://www.onthemarket.com/details/13220266/,today
sales,"Highfield Close, Hither Green",2,2,"£399,950",,,,2 bedroom flat for sale,Green,,pmt,https://www.onthemarket.com/details/12917609/,Reduced today
sales,"Greville Street, Farringdon",3,1,"£570,000",,,,3 bedroom flat for sale,Farringdon,,pmt,https://www.onthemarket.com/details/13091984/,Reduced today
sales,"Nether Street, North Finchley",5,2,"£1,250,000",,,,5 bedroom detached house for sale,Finchley,,pmt,https://www.onthemarket.com/details/12753453/,Reduced today
sales,"Brent House, London, Lo, SW8",1,1,"£655,000",,,,1 bedroom flat for sale,SW8,,pmt,https://www.onthemarket.com/details/13220255/,today
sales,"Cloudesley Street, Barnsbury, Islington, London",1,1,"£650,000",,,,1 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/12981175/,Reduced today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Baring Street, Islington, London",2,1,"£600,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13220175/,today
sales,"Chesilton Road, London",2,1,"£825,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13125838/,Reduced today
sales,"Greencoat Place, London, SW1P",4,,"£2,500,000",,,,4 bedroom terraced house for sale,SW1P,,pmt,https://www.onthemarket.com/details/13220168/,today
sales,"Dalston Square, London, E8",3,2,"£750,000",,,,3 bedroom apartment for sale,E8,,pmt,https://www.onthemarket.com/details/13220157/,today
sales,"Blakesley Avenue, London W5",1,1,"£325,000",,,,1 bedroom apartment for sale,W5,,pmt,https://www.onthemarket.com/details/13220156/,today
sales,"Constable Mews, Bromley, Kent, BR1",1,1,"£260,000",,,,1 bedroom apartment for sale,BR1,,pmt,https://www.onthemarket.com/details/10945474/,Reduced today
sales,"Marian Gardens, Bromley, Kent, BR1",2,2,"£550,000",,,,2 bedroom apartment for sale,BR1,,pmt,https://www.onthemarket.com/details/13220145/,today
sales,"Frognal Lane, London, NW3",2,1,"£850,000",,,,2 bedroom flat for sale,NW3,Chancellors - Hampstead Sales,pmt,https://www.onthemarket.com/details/13207734/,< 7 days
sales,"Forde Avenue, Bromley, Kent, BR1",3,1,"£600,000",,,,3 bedroom terraced house for sale,BR1,Sinclair Hammelton - Bromley Sales,pmt,https://www.onthemarket.com/details/13220136/,today
sales,"Randolph Road, Bromley, Kent, BR2",4,2,"£900,000",,,,4 bedroom detached house for sale,BR2,,pmt,https://www.onthemarket.com/details/13220132/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Cumberland Road, Bromley, Kent, BR2",4,1,"£950,000",,,,4 bedroom semi-detached house for sale,BR2,,pmt,https://www.onthemarket.com/details/13220127/,today
sales,"Plymouth Road, Bromley, Kent, BR1",2,1,"£450,000",,,,2 bedroom end of terrace house for sale,BR1,,pmt,https://www.onthemarket.com/details/12844938/,Reduced today
sales,"Tollington Way, London, N7",1,1,"£449,000",,,,1 bedroom apartment for sale,N7,,pmt,https://www.onthemarket.com/details/13145373/,Reduced today
sales,"Old Farm Avenue, London",1,1,"£285,000",,,,1 bedroom apartment for sale,London,,pmt,https://www.onthemarket.com/details/13044693/,Reduced today
sales,"Hewitt Road, Harringay, London, N8",2,1,"£525,000",,,,2 bedroom flat for sale,N8,,pmt,https://www.onthemarket.com/details/13220027/,today
sales,"Courtlands, Sheen Road, Richmond, TW10",2,1,"£625,000",,,,2 bedroom apartment for sale,TW10,,pmt,https://www.onthemarket.com/details/13129848/,Reduced today
sales,"Burnham Way, London, W13 9YE",4,2,"£999,950",,,,4 bedroom terraced house for sale,9YE,,pmt,https://www.onthemarket.com/details/13219967/,today
sales,"City View, Ilford, Essex, IG1",2,2,"£350,000",,,,2 bedroom apartment for sale,IG1,,pmt,https://www.onthemarket.com/details/8649557/,today
sales,"Cavalier Close, Wallington, Surrey",2,1,"£325,000",,,,2 bedroom apartment for sale,Surrey,,pmt,https://www.onthemarket.com/details/12742635/,Reduced today
sales,"Roland Gardens, South Kensington SW7",2,2,"£1,350,000",,,,2 bedroom flat for sale,SW7,,pmt,https://www.onthemarket.com/details/10602802/,Reduced today
sales,"Harington Terrace, Great Cambridge Road, Edmonton, N9",2,1,"£270,000",,,,2 bedroom flat for sale,N9,,pmt,https://www.onthemarket.com/details/12897611/,Reduced today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Battersea Power Station, London, SW11",2,2,"£1,650,000",,,,2 bedroom apartment for sale,SW11,,pmt,https://www.onthemarket.com/details/12417144/,Reduced today
sales,"Stanmore, Middlesex, HA7",2,1,"£400,000",,,,2 bedroom flat for sale,HA7,,pmt,https://www.onthemarket.com/details/13219925/,today
sales,"Georgia Road, Thornton Heath",4,2,"£660,000",,,,4 bedroom semi-detached house for sale,Heath,,pmt,https://www.onthemarket.com/details/12065830/,Reduced today
sales,"Chapter Road, Willesden Green, London, NW2",2,1,"£500,000",,,,2 bedroom flat for sale,NW2,,pmt,https://www.onthemarket.com/details/13219915/,today
sales,"Mill Lane, West Hampstead, London, NW6",4,2,"£1,000,000",,,,4 bedroom flat for sale,NW6,,pmt,https://www.onthemarket.com/details/13219914/,today
sales,"Compayne Gardens, South Hampstead, London, NW6",3,2,"£1,100,000",,,,3 bedroom flat for sale,NW6,,pmt,https://www.onthemarket.com/details/13219913/,today
sales,"Hennessy Court, Leyton, London, E10",1,1,"£320,000",,,,1 bedroom flat for sale,E10,,pmt,https://www.onthemarket.com/details/13219872/,today
sales,"Eccles Road, London, SW11",1,1,"£400,000",,,,1 bedroom flat for sale,SW11,Aspire - Battersea,pmt,https://www.onthemarket.com/details/13142394/,> 14 days
sales,"Vallentin Road, Walthamstow, London, E17",3,1,"£700,000",,,,3 bedroom house for sale,E17,Foxtons - Walthamstow,pmt,https://www.onthemarket.com/details/13219871/,today
sales,"Morpeth Mansions, SW1P",3,2,"£1,900,000",,,,3 bedroom apartment for sale,SW1P,,pmt,https://www.onthemarket.com/details/13219870/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"London Road, Hackbridge, Wallington, SM6",1,1,"£200,000",,,,1 bedroom flat for sale,SM6,,pmt,https://www.onthemarket.com/details/13119239/,Reduced today
sales,"London Road, Hackbridge, Wallington, SM6",1,1,"£200,000",,,,1 bedroom flat for sale,SM6,,pmt,https://www.onthemarket.com/details/13117358/,Reduced today
sales,"London Road, Hackbridge, Wallington, SM6",1,1,"£205,000",,,,1 bedroom flat for sale,SM6,,pmt,https://www.onthemarket.com/details/13118334/,Reduced today
sales,"Orchard Way, Sutton, SM1",3,1,"£550,000",,,,3 bedroom semi-detached house for sale,SM1,,pmt,https://www.onthemarket.com/details/12158381/,Reduced today
sales,"Chesterton Road, Stratford, London, E13",3,1,"£475,000",,,,3 bedroom house for sale,E13,,pmt,https://www.onthemarket.com/details/12877060/,Reduced today
sales,"Aden Grove, Stoke Newington, London, N16",1,1,"£600,000",,,,1 bedroom flat for sale,N16,,pmt,https://www.onthemarket.com/details/13219786/,today
sales,"Prince Albert Road, St John's Wood, London, NW8",Studio,1,"£270,000",,,,Studio for sale,NW8,,pmt,https://www.onthemarket.com/details/13096114/,Reduced today
